10,62,32,32,
9,70,27,27,
72,14,27,27,
7,66,29,29,
39,41,27,27,
67,8,24,24,
31,35,39,39,
9,36,22,22,
36,50,35,35,
9,62,25,25,
47,24,32,32,
58,70,29,29,
37,56,25,25,
14,3,33,33,
66,34,29,29,
6,48,39,39,
13,4,22,22,
44,58,29,29,
4,5,29,29,
36,64,36,36,
68,68,24,24,
9,61,22,22,
71,67,26,26,
52,30,24,24,
36,11,38,38,
36,48,25,25,
65,44,27,27,
52,26,38,38,
73,58,24,24,
43,22,23,23,
34,28,23,23,
46,37,22,22,
11,31,29,29,
59,16,40,40,
62,52,35,35,
28,56,32,32,
48,20,23,23,
39,7,35,35,
62,73,22,22,
56,58,35,35,
8,14,38,38,
57,67,26,26,
61,44,26,26,
16,39,35,35,
12,12,38,38,
52,24,34,34,
41,5,24,24,
31,57,22,22,
11,28,37,37,
11,5,25,25,
12,48,38,38,
72,17,22,22,
55,17,32,32,
61,40,21,21,
21,35,25,25,
25,22,31,31,
60,16,24,24,
1,32,37,37,
14,31,23,23,
73,74,25,25,
70,24,25,25,
50,11,27,27,
10,24,33,33,
61,55,28,28,
68,54,22,22,
45,8,30,30,
15,39,35,35,
38,51,40,40,
51,14,39,39,
8,70,29,29,
36,32,26,26,
38,13,32,32,
39,59,39,39,
11,15,26,26,
3,14,38,38,
5,50,40,40,
60,2,22,22,
45,34,21,21,
27,5,28,28,
36,7,28,28,
49,63,31,31,
36,17,23,23,
25,24,38,38,
19,13,23,23,
49,14,35,35,
11,3,34,34,
59,65,35,35,
17,42,22,22,
68,59,30,30,
30,52,25,25,
18,49,35,35,
60,41,23,23,
6,13,29,29,
31,70,23,23,
34,56,32,32,
14,41,27,27,
33,44,40,40,
41,3,24,24,
17,21,25,25,
21,43,28,28,
23,32,25,25,
46,36,35,35,
67,36,33,33,
10,62,25,25,
6,32,28,28,
59,72,21,21,
39,37,25,25,
37,15,37,37,
16,27,23,23,
18,7,34,34,
49,26,33,33,
64,4,36,36,
52,43,21,21,
57,6,36,36,
16,42,35,35,
25,56,36,36,
60,47,26,26,
8,2,26,26,
53,48,27,27,
7,49,28,28,
26,72,27,27,
36,13,40,40,
14,37,28,28,
60,59,36,36,
65,5,25,25,
43,14,30,30,
64,44,25,25,
71,63,22,22,
63,41,24,24,
10,22,22,22,
40,22,36,36,
27,7,23,23,
16,36,32,32,
41,2,21,21,
22,27,22,22,
24,71,28,28,
34,36,26,26,
57,63,30,30,
47,54,39,39,
13,4,32,32,
51,39,37,37,
28,2,24,24,
53,58,28,28,
63,3,28,28,
66,57,23,23,
27,14,23,23,
44,1,38,38,
55,19,36,36,
77,67,22,22,
10,17,40,40,
64,32,23,23,
28,25,25,25,
28,24,23,23,
74,30,24,24,
34,14,29,29,
48,22,22,22,
18,19,27,27,
9,42,23,23,
66,52,25,25,
64,61,35,35,
28,43,21,21,
24,64,29,29,
38,50,29,29,
12,56,30,30,
18,53,36,36,
59,31,21,21,
11,37,23,23,
42,17,21,21,
24,41,22,22,
57,30,34,34,
60,23,31,31,
18,74,24,24,
18,11,36,36,
66,27,32,32,
66,25,21,21,
9,44,40,40,
23,10,35,35,
56,20,29,29,
24,35,26,26,
59,45,39,39,
39,56,36,36,
27,34,28,28,
1,61,36,36,
39,35,22,22,
29,34,38,38,
66,34,25,25,
5,18,22,22,
44,44,37,37,
10,70,24,24,
21,37,28,28,
59,28,37,37,
25,4,29,29,
15,7,27,27,
55,10,27,27,
46,21,23,23,
12,38,38,38,
42,17,30,30,
42,33,38,38,
9,16,26,26,
48,8,35,35,
39,40,30,30,
45,51,22,22,
14,49,33,33,
13,56,33,33,
2,7,24,24,
51,21,37,37,
2,59,25,25,
58,60,30,30,
49,56,26,26,
29,47,23,23,
56,44,35,35,
54,14,24,24,
60,62,25,25,
52,61,39,39,
61,35,24,24,
63,5,22,22,
58,53,22,22,
60,67,25,25,
6,13,21,21,
12,68,28,28,
32,15,22,22,
42,59,28,28,
11,51,30,30,
25,42,21,21,
24,60,24,24,
21,31,33,33,
18,60,30,30,
40,45,31,31,
5,57,24,24,
14,39,30,30,
7,56,37,37,
36,11,33,33,
58,55,40,40,
50,5,34,34,
22,59,26,26,
14,44,27,27,
29,59,29,29,
9,2,28,28,
56,28,30,30,
55,43,26,26,
42,56,34,34,
61,64,30,30,
39,52,31,31,
22,67,30,30,
61,58,23,23,
28,13,30,30,
61,12,30,30,
18,2,28,28,
4,8,32,32,
10,51,29,29,
24,32,36,36,
7,6,35,35,
25,2,27,27,
16,19,39,39,
55,4,23,23,
27,64,31,31,
58,76,23,23,
42,61,38,38,
61,32,27,27,
47,48,25,25,
30,69,22,22,
60,55,33,33,
15,57,29,29,
74,6,22,22,
61,35,39,39,
7,9,36,36,
62,38,35,35,
55,54,31,31,
6,35,29,29,
65,10,32,32,
35,30,34,34,
23,60,29,29,
33,16,23,23,
43,36,29,29,
46,22,22,22,
6,57,30,30,
16,3,30,30,
33,39,32,32,
41,51,21,21,
43,17,21,21,
10,21,30,30,
5,19,31,31,
27,35,36,36,
38,18,32,32,
13,58,28,28,
56,10,21,21,
41,17,25,25,
62,48,26,26,
50,13,29,29,
48,3,39,39,
64,44,30,30,
43,66,26,26,
44,10,22,22,
5,10,28,28,
47,46,31,31,
59,63,30,30,
64,19,32,32,
8,4,23,23,
18,18,29,29,
57,4,32,32,
37,27,39,39,
48,29,35,35,
14,30,34,34,
9,43,27,27,
48,22,21,21,
6,39,39,39,
67,67,30,30,
27,69,30,30,
70,29,21,21,
33,70,28,28,
1,4,23,23,
54,5,35,35,
50,4,32,32,
30,5,31,31,
11,19,30,30,
34,53,29,29,
53,30,32,32,
37,58,40,40,
64,63,23,23,
25,62,36,36,
46,23,25,25,
65,16,30,30,
45,28,34,34,
6,4,26,26,
70,74,23,23,
52,32,34,34,
10,1,38,38,
69,27,24,24,
47,27,30,30,
4,63,29,29,
11,37,25,25,
27,61,30,30,
1,32,33,33,
76,15,23,23,
47,16,23,23,
27,42,28,28,
9,60,38,38,
14,52,37,37,
9,65,35,35,
47,38,25,25,
45,57,34,34,
3,58,22,22,
59,59,26,26,
44,20,23,23,
60,8,33,33,
3,45,30,30,
5,64,32,32,
72,22,26,26,
24,65,32,32,
16,29,30,30,
50,26,40,40,
62,3,32,32,
3,14,27,27,
56,14,31,31,
35,53,23,23,
65,57,22,22,
10,50,22,22,
51,7,26,26,
47,19,37,37,
9,53,38,38,
64,35,26,26,
24,43,29,29,
22,48,32,32,
13,47,27,27,
71,70,23,23,
32,37,23,23,
40,11,30,30,
45,20,27,27,
13,65,25,25,
18,28,38,38,
8,65,24,24,
30,68,23,23,
18,53,30,30,
28,42,25,25,
19,8,31,31,
38,17,26,26,
55,17,32,32,
47,26,35,35,
37,7,31,31,
27,37,39,39,
40,34,32,32,
41,7,24,24,
16,23,24,24,
46,45,23,23,
17,1,33,33,
31,42,31,31,
26,59,36,36,
38,58,27,27,
47,34,36,36,
15,25,38,38,
73,42,23,23,
58,1,35,35,
27,19,24,24,
67,5,28,28,
8,54,37,37,
45,16,33,33,
32,30,32,32,
14,57,21,21,
63,13,35,35,
36,42,32,32,
18,4,22,22,
52,17,34,34,
51,31,22,22,
40,37,35,35,
50,68,29,29,
41,50,28,28,
13,45,36,36,
18,30,31,31,
34,57,37,37,
62,69,25,25,
28,65,29,29,
60,31,31,31,
26,36,37,37,
34,21,30,30,
31,13,23,23,
39,33,28,28,
64,25,30,30,
54,79,21,21,
42,39,26,26,
50,33,29,29,
30,22,36,36,
3,22,22,22,
64,60,22,22,
36,35,27,27,
27,53,30,30,
23,54,27,27,
50,59,30,30,
13,60,40,40,
7,38,27,27,
54,26,30,30,
8,53,30,30,
65,66,26,26,
20,58,23,23,
60,40,36,36,
19,42,22,22,
13,29,39,39,
48,59,38,38,
22,64,23,23,
36,44,26,26,
2,11,28,28,
28,48,24,24,
59,24,28,28,
32,21,38,38,
38,12,22,22,
28,62,23,23,
2,50,32,32,
61,31,27,27,
72,46,28,28,
54,39,39,39,
29,23,33,33,
32,29,39,39,
27,21,37,37,
14,3,22,22,
70,2,26,26,
5,28,28,28,
61,19,30,30,
63,24,25,25,
33,65,27,27,
63,15,25,25,
52,6,39,39,
5,70,24,24,
27,22,37,37,
16,32,23,23,
70,41,25,25,
45,59,24,24,
10,54,36,36,
21,28,40,40,
55,19,22,22,
13,9,31,31,
35,67,26,26,
32,51,37,37,
18,39,32,32,
48,66,31,31,
43,15,24,24,
31,11,35,35,
57,41,40,40,
54,27,37,37,
42,49,36,36,
47,20,34,34,
73,24,24,24,
6,47,31,31,
53,10,22,22,
17,12,26,26,
30,61,28,28,
14,48,27,27,
21,75,24,24,
71,3,27,27,
66,47,26,26,
56,34,29,29,
60,52,24,24,
22,66,31,31,
53,65,28,28,
1,37,30,30,
31,66,29,29,
18,15,35,35,
12,9,39,39,
57,28,40,40,
28,28,39,39,
15,30,31,31,
72,6,26,26,
28,57,23,23,
18,20,37,37,
22,33,26,26,
55,19,33,33,
23,62,23,23,
30,13,39,39,
76,59,24,24,
30,3,31,31,
5,19,30,30,
48,65,30,30,
25,44,34,34,
2,53,35,35,
42,11,34,34,
55,38,35,35,
53,42,28,28,
24,64,35,35,
11,51,30,30,
16,35,27,27,
65,44,22,22,
59,27,28,28,
57,11,24,24,
59,63,28,28,
55,24,25,25,
3,46,24,24,
8,5,22,22,
18,32,38,38,
34,34,34,34,
16,61,22,22,
45,65,34,34,
19,29,34,34,
50,42,23,23,
60,37,30,30,
6,66,33,33,
24,43,26,26,
37,61,21,21,
21,46,38,38,
42,3,38,38,
53,22,23,23,
36,26,37,37,
58,17,33,33,
18,77,23,23,
31,15,36,36,
35,11,33,33,
30,5,33,33,
22,39,33,33,
60,13,24,24,
36,7,31,31,
43,18,29,29,
61,9,24,24,
58,46,32,32,
31,51,39,39,
16,59,32,32,
52,66,21,21,
19,22,33,33,
6,52,40,40,
56,17,29,29,
44,39,25,25,
58,53,39,39,
47,7,31,31,
60,29,32,32,
3,52,21,21,
62,2,25,25,
43,50,24,24,
62,13,30,30,
24,22,30,30,
37,35,25,25,
3,16,24,24,
27,60,25,25,
64,15,32,32,
66,67,28,28,
24,52,34,34,
25,35,32,32,
61,17,26,26,
55,15,39,39,
13,23,25,25,
10,28,37,37,
62,16,36,36,
11,19,22,22,
62,65,34,34,
3,55,33,33,
36,52,36,36,
32,38,30,30,
22,27,38,38,
38,70,25,25,
30,30,24,24,
75,7,22,22,
35,55,36,36,
38,17,33,33,
23,33,33,33,
50,29,24,24,
7,26,38,38,
44,50,23,23,
25,18,38,38,
61,34,27,27,
55,44,23,23,
9,29,26,26,
10,71,21,21,
31,11,30,30,
43,9,32,32,
61,10,34,34,
21,58,33,33,
30,51,23,23,
38,55,39,39,
32,52,27,27,
37,31,22,22,
69,2,25,25,
32,16,27,27,
37,70,26,26,
21,23,37,37,
51,48,30,30,
30,67,22,22,
17,46,35,35,
74,6,25,25,
74,76,21,21,
51,12,30,30,
66,46,30,30,
11,48,30,30,
65,17,23,23,
10,28,29,29,
4,65,32,32,
60,30,36,36,
18,20,31,31,
31,69,27,27,
25,64,24,24,
33,24,22,22,
42,21,37,37,
37,40,28,28,
15,26,27,27,
9,50,32,32,
50,43,38,38,
60,5,31,31,
25,45,29,29,
65,26,26,26,
37,63,34,34,
48,79,21,21,
26,25,31,31,
10,11,32,32,
18,40,32,32,
58,8,29,29,
64,46,26,26,
32,74,25,25,
20,49,30,30,
41,52,25,25,
59,47,39,39,
30,62,23,23,
28,65,23,23,
61,23,30,30,
62,5,36,36,
54,2,31,31,
25,42,39,39,
42,7,34,34,
21,36,34,34,
51,42,39,39,
30,16,25,25,
38,48,37,37,
21,58,35,35,
50,44,34,34,
10,39,35,35,
57,55,30,30,
53,18,32,32,
44,44,34,34,
45,24,28,28,
20,57,23,23,
10,71,21,21,
34,46,35,35,
37,25,31,31,
72,47,27,27,
33,19,25,25,
69,6,24,24,
29,28,36,36,
11,15,30,30,
62,63,24,24,
44,38,31,31,
11,14,32,32,
40,42,32,32,
41,51,39,39,
31,27,26,26,
58,51,21,21,
60,29,24,24,
10,47,28,28,
28,71,21,21,
31,2,21,21,
44,41,37,37,
18,48,32,32,
14,32,25,25,
71,73,21,21,
18,67,32,32,
44,41,25,25,
75,6,25,25,
12,33,27,27,
48,54,37,37,
53,37,35,35,
4,17,39,39,
30,22,33,33,
75,39,24,24,
27,32,35,35,
27,56,34,34,
22,52,31,31,
48,8,26,26,
10,35,29,29,
28,9,36,36,
12,63,37,37,
20,54,23,23,
23,44,36,36,
21,13,38,38,
54,3,27,27,
52,28,21,21,
71,15,29,29,
41,69,27,27,
37,69,31,31,
47,33,39,39,
42,27,22,22,
68,64,30,30,
74,75,24,24,
2,55,39,39,
3,8,28,28,
25,22,35,35,
45,16,31,31,
11,19,34,34,
11,4,33,33,
14,31,23,23,
14,48,31,31,
24,42,27,27,
57,49,37,37,
55,45,35,35,
78,65,22,22,
48,58,36,36,
66,67,29,29,
10,14,35,35,
64,44,33,33,
37,20,37,37,
16,55,35,35,
24,28,39,39,
29,62,36,36,
8,23,36,36,
70,74,21,21,
17,51,32,32,
72,69,28,28,
44,39,24,24,
61,68,31,31,
40,3,30,30,
2,42,22,22,
42,35,21,21,
35,39,23,23,
66,31,23,23,
60,2,33,33,
49,47,26,26,
50,44,21,21,
25,44,27,27,
5,40,23,23,
72,44,23,23,
35,52,37,37,
20,16,24,24,
39,23,40,40,
68,47,22,22,
70,43,22,22,
23,47,38,38,
22,57,31,31,
44,43,24,24,
32,44,27,27,
17,30,35,35,
58,58,32,32,
1,51,30,30,
38,45,32,32,
25,23,24,24,
26,19,22,22,
42,48,34,34,
34,33,38,38,
70,31,28,28,
32,8,26,26,
12,18,27,27,
27,52,28,28,
37,31,37,37,
16,30,38,38,
31,16,23,23,
47,47,34,34,
63,11,36,36,
40,22,25,25,
17,53,31,31,
77,26,21,21,
47,43,22,22,
15,15,25,25,
62,9,33,33,
60,46,25,25,
23,5,37,37,
53,67,32,32,
76,28,24,24,
13,60,33,33,
43,51,25,25,
12,15,28,28,
44,4,31,31,
46,55,26,26,
21,28,39,39,
8,18,26,26,
31,45,24,24,
52,73,27,27,
54,9,27,27,
13,35,35,35,
33,23,38,38,
52,44,31,31,
19,28,34,34,
9,16,28,28,
52,50,34,34,
36,55,35,35,
63,18,29,29,
52,50,27,27,
33,20,26,26,
21,61,34,34,
21,12,23,23,
33,7,30,30,
30,44,24,24,
65,35,22,22,
63,35,23,23,
25,67,33,33,
56,14,21,21,
68,53,27,27,
42,18,38,38,
5,69,30,30,
2,51,40,40,
7,28,27,27,
25,71,28,28,
57,45,28,28,
6,76,23,23,
48,57,39,39,
54,25,35,35,
57,1,39,39,
49,44,34,34,
16,22,24,24,
50,59,24,24,
62,70,26,26,
32,40,28,28,
50,33,29,29,
37,9,39,39,
25,15,22,22,
41,37,34,34,
53,22,29,29,
66,31,24,24,
9,62,35,35,
67,13,33,33,
48,36,36,36,
47,72,23,23,
48,40,39,39,
59,50,39,39,
10,46,30,30,
60,39,29,29,
16,35,32,32,
33,34,26,26,
18,59,26,26,
48,29,25,25,
35,26,39,39,
66,9,28,28,
64,13,30,30,
26,40,23,23,
37,68,24,24,
10,4,27,27,
39,51,22,22,
49,49,33,33,
27,45,33,33,
3,5,22,22,
1,7,26,26,
13,45,27,27,
35,36,26,26,
7,31,24,24,
44,32,28,28,
67,12,32,32,
60,2,27,27,
70,10,29,29,
31,10,22,22,
17,60,29,29,
42,3,24,24,
29,9,23,23,
26,39,36,36,
60,53,22,22,
37,24,23,23,
2,31,23,23,
54,37,23,23,
39,31,39,39,
19,16,22,22,
69,45,22,22,
5,67,23,23,
14,11,31,31,
64,56,27,27,
28,69,29,29,
67,32,29,29,
5,53,35,35,
41,9,24,24,
56,3,31,31,
49,46,25,25,
41,19,37,37,
45,57,39,39,
66,66,28,28,
17,43,30,30,
42,37,31,31,
71,70,28,28,
67,13,21,21,
55,9,29,29,
58,62,35,35,
28,76,23,23,
37,51,39,39,
12,20,35,35,
7,49,22,22,
41,21,37,37,
68,55,27,27,
12,40,40,40,
6,53,33,33,
44,17,25,25,
72,10,22,22,
66,23,28,28,
49,37,30,30,
19,10,25,25,
72,55,24,24,
33,38,37,37,
57,64,27,27,
48,60,30,30,
34,44,40,40,
7,46,35,35,
15,26,27,27,
7,75,25,25,
52,48,21,21,
43,54,39,39,
24,25,39,39,
24,34,39,39,
28,27,30,30,
27,25,33,33,
56,43,30,30,
31,10,22,22,
32,51,38,38,
33,31,24,24,
63,42,21,21,
27,20,35,35,
23,27,30,30,
57,29,39,39,
51,24,31,31,
75,76,23,23,
35,37,39,39,
24,29,23,23,
55,20,23,23,
46,33,39,39,
2,25,29,29,
45,19,39,39,
63,57,37,37,
15,30,31,31,
62,1,31,31,
8,59,28,28,
59,63,33,33,
8,33,23,23,
62,44,27,27,
12,78,21,21,
40,50,34,34,
19,13,22,22,
64,62,21,21,
44,11,34,34,
22,52,36,36,
21,17,32,32,
21,16,35,35,
8,8,28,28,
60,12,40,40,
34,28,37,37,
55,17,33,33,
2,38,40,40,
58,48,27,27,
52,60,38,38,
53,25,23,23,
7,42,33,33,
44,51,22,22,
6,46,30,30,
3,51,39,39,
47,63,23,23,
35,26,35,35,
22,35,30,30,
2,56,36,36,
6,27,28,28,
50,22,31,31,
45,66,21,21,
36,23,28,28,
68,52,25,25,
29,37,38,38,
40,44,29,29,
18,22,39,39,
4,23,27,27,
36,33,37,37,
49,23,30,30,
38,3,38,38,
52,18,26,26,
60,55,30,30,
59,25,22,22,
41,10,38,38,
54,35,25,25,
1,12,34,34,
15,51,26,26,
36,51,28,28,
34,37,39,39,
30,14,22,22,
30,51,35,35,
